Index,Values
PHY390495,6887
PHY339652,6888
PHY400592,6889
PHY411450,6890
PHY393066,6891
PHY313870,6892
PHY340178,6893
PHY349598,6894
PHY323586,6895
PHY360501,6896
PHY406163,6897
PHY324119,6898
PHY383415,6899
PHY402607,6900
PHY373531,6901
PHY315095,6902
PHY328811,6903
PHY330871,6904
PHY334217,6905
PHY355020,6906
PHY392389,6907
PHY401371,6908
PHY330231,6909
PHY313742,6910
PHY325273,6911
PHY333436,6912
PHY415727,6913
PHY421446,6914
PHY322308,6915
PHY414401,6916
PHY428231,6917
PHY392868,6918
PHY417912,6919
PHY409134,6920
PHY369148,6921
PHY330255,6922
PHY432058,6923
PHY354063,6924
PHY405731,6925
PHY424802,6926
PHY392477,6927
PHY362822,6928
PHY362601,6929
PHY352323,6930
PHY377749,6931
PHY337980,6932
PHY392133,6933
PHY382677,6934
PHY404907,6935
PHY374285,6936
PHY385026,6937
PHY417116,6938
PHY427720,6939
PHY355877,6940
PHY349170,6941
PHY379484,6942
PHY380823,6943
PHY374685,6944
PHY366482,6945
PHY351129,6946
PHY396047,6947
PHY410164,6948
PHY375073,6949
PHY410938,6950
PHY367492,6951
PHY351249,6952
PHY385965,6953
PHY328546,6954
PHY414105,6955
PHY421164,6956
PHY314411,6957
PHY405525,6958
PHY338185,6959
PHY349707,6960
PHY392852,6961
PHY393833,6962
PHY351556,6963
PHY364676,6964
PHY344857,6965
PHY383554,6966
PHY360632,6967
PHY317776,6968
PHY411505,6969
PHY335307,6970
PHY387346,6971
PHY357075,6972
PHY403950,6973
PHY355521,6974
PHY403679,6975
PHY420234,6976
PHY344487,6977
PHY349680,6978
PHY394960,6979
PHY433027,6980
PHY336440,6981
PHY364095,6982
PHY367244,6983
PHY345598,6984
PHY365363,6985
PHY365274,6986
PHY353953,6987
PHY330263,6988
PHY337508,6989
PHY317040,6990
PHY341016,6991
PHY318197,6992
PHY406222,6993
PHY326655,6994
PHY338740,6995
PHY380892,6996
PHY372337,6997
PHY361980,6998
PHY373729,6999
PHY360862,7000
PHY333287,7001
PHY414666,7002
PHY382623,7003
PHY415806,7004
PHY327994,7005
PHY339885,7006
PHY384983,7007
PHY323368,7008
PHY381193,7009
PHY359170,7010
PHY403315,7011
PHY351763,7012
PHY356125,7013
PHY406812,7014
PHY360130,7015
PHY356586,7016
PHY428158,7017
PHY314016,7018
PHY362138,7019
PHY315671,7020
PHY384447,7021
PHY358107,7022
PHY400402,7023
PHY365932,7024
PHY384826,7025
PHY381285,7026
PHY339294,7027
PHY378513,7028
PHY334463,7029
PHY373587,7030
PHY365968,7031
PHY341946,7032
PHY376319,7033
PHY413429,7034
PHY390264,7035
PHY322448,7036
PHY339384,7037
PHY340211,7038
PHY404877,7039
PHY383770,7040
PHY316601,7041
PHY345980,7042
PHY393504,7043
PHY379841,7044
PHY401067,7045
PHY405951,7046
PHY358053,7047
PHY370643,7048
PHY433921,7049
PHY330589,7050
PHY410277,7051
PHY316017,7052
PHY332775,7053
PHY346485,7054
PHY417398,7055
PHY429317,7056
PHY345114,7057
PHY424186,7058
PHY350544,7059
PHY354508,7060
PHY407119,7061
PHY350443,7062
PHY333593,7063
PHY408950,7064
PHY320255,7065
PHY425789,7066
PHY396348,7067
PHY347866,7068
PHY429535,7069
PHY378486,7070
PHY416838,7071
PHY431415,7072
PHY398280,7073
PHY385957,7074
PHY314813,7075
PHY396723,7076
PHY431320,7077
PHY361253,7078
PHY393187,7079
PHY322304,7080
PHY401996,7081
PHY349871,7082
PHY373914,7083
PHY319063,7084
PHY330873,7085
PHY382400,7086
PHY317770,7087
PHY397187,7088
PHY400536,7089
PHY427423,7090
PHY329586,7091
PHY373975,7092
PHY419489,7093
PHY361186,7094
PHY327108,7095
PHY393627,7096
PHY405795,7097
PHY398649,7098
PHY324077,7099
PHY430834,7100
PHY343088,7101
PHY400118,7102
PHY316663,7103
PHY406497,7104
PHY386320,7105
PHY415818,7106
PHY418297,7107
PHY407898,7108
PHY318440,7109
PHY407538,7110
PHY371939,7111
PHY369115,7112
PHY400330,7113
PHY347319,7114
PHY379558,7115
PHY426881,7116
PHY317193,7117
PHY386226,7118
PHY315666,7119
PHY357527,7120
PHY364809,7121
PHY393889,7122
PHY398780,7123
PHY410875,7124
PHY320827,7125
PHY433913,7126
PHY358480,7127
PHY430259,7128
PHY400626,7129
PHY312885,7130
PHY419255,7131
PHY374831,7132
PHY323633,7133
PHY335210,7134
PHY406697,7135
PHY362554,7136
PHY387110,7137
PHY374171,7138
PHY349844,7139
PHY384610,7140
PHY413679,7141
PHY374972,7142
PHY320829,7143
PHY401334,7144
PHY385526,7145
PHY420268,7146
PHY412874,7147
PHY393928,7148
PHY322202,7149
PHY386749,7150
PHY344687,7151
PHY417719,7152
PHY337113,7153
PHY327500,7154
PHY380035,7155
PHY428328,7156
PHY348282,7157
PHY404891,7158
PHY384070,7159
PHY383680,7160
PHY425348,7161
PHY363988,7162
PHY405381,7163
PHY366389,7164
PHY337958,7165
PHY337620,7166
PHY332254,7167
PHY400181,7168
PHY342934,7169
PHY414354,7170
PHY328973,7171
PHY347613,7172
PHY363434,7173
PHY345109,7174
PHY390043,7175
PHY352724,7176
PHY336060,7177
PHY333540,7178
PHY384752,7179
PHY357341,7180
PHY386405,7181
PHY341929,7182
PHY411671,7183
PHY406250,7184
PHY346760,7185
PHY432984,7186
PHY353594,7187
PHY401104,7188
PHY379146,7189
PHY425238,7190
PHY323167,7191
PHY399720,7192
PHY403086,7193
PHY358387,7194
PHY423605,7195
PHY409251,7196
PHY404805,7197
PHY342507,7198
PHY333071,7199
PHY423802,7200
PHY424146,7201
PHY344384,7202
PHY387400,7203
PHY389976,7204
PHY394370,7205
PHY313416,7206
PHY328179,7207
PHY385727,7208
PHY428531,7209
PHY352739,7210
PHY333642,7211
PHY424480,7212
PHY406338,7213
PHY408799,7214
PHY412232,7215
PHY405372,7216
PHY355676,7217
PHY402035,7218
PHY406483,7219
PHY350378,7220
PHY364449,7221
PHY402577,7222
PHY429908,7223
PHY391494,7224
PHY367374,7225
PHY430047,7226
PHY371149,7227
PHY412717,7228
PHY378131,7229
PHY406998,7230
PHY364524,7231
PHY311668,7232
PHY343229,7233
PHY341814,7234
PHY423845,7235
PHY409484,7236
PHY338223,7237
PHY390221,7238
PHY378639,7239
PHY419481,7240
PHY375389,7241
PHY380171,7242
PHY378388,7243
PHY358605,7244
PHY328672,7245
PHY405401,7246
PHY395383,7247
PHY394382,7248
PHY328664,7249
PHY419539,7250
PHY364269,7251
PHY400287,7252
PHY323926,7253
PHY432199,7254
PHY389695,7255
PHY388478,7256
PHY408058,7257
PHY342757,7258
PHY358621,7259
PHY390826,7260
PHY377382,7261
PHY394946,7262
PHY326818,7263
PHY360152,7264
PHY316332,7265
PHY350976,7266
PHY406408,7267
PHY369899,7268
PHY405133,7269
PHY419921,7270
PHY398121,7271
PHY434088,7272
PHY416734,7273
PHY420255,7274
PHY409849,7275
PHY429484,7276
PHY339247,7277
PHY410183,7278
PHY433488,7279
PHY357282,7280
PHY342368,7281
PHY402891,7282
PHY408634,7283
PHY397523,7284
PHY382741,7285
PHY400376,7286
PHY397585,7287
PHY408857,7288
PHY380386,7289
PHY329502,7290
PHY417095,7291
PHY338255,7292
PHY391171,7293
PHY322872,7294
PHY380099,7295
PHY367941,7296
PHY386900,7297
PHY364040,7298
PHY338565,7299
PHY348663,7300
PHY354766,7301
PHY363428,7302
PHY376941,7303
PHY360547,7304
PHY368583,7305
PHY431206,7306
PHY353219,7307
PHY375789,7308
PHY382733,7309
PHY404438,7310
PHY326553,7311
PHY397793,7312
PHY375215,7313
PHY422396,7314
PHY431494,7315
PHY348219,7316
PHY426844,7317
PHY362962,7318
PHY376191,7319
PHY408104,7320
PHY393463,7321
PHY364750,7322
PHY415083,7323
PHY333221,7324
PHY340595,7325
PHY373905,7326
PHY366801,7327
PHY410224,7328
PHY343729,7329
PHY402521,7330
PHY362009,7331
PHY324972,7332
PHY424689,7333
PHY430306,7334
PHY401022,7335
PHY427373,7336
PHY432791,7337
PHY337369,7338
PHY353707,7339
PHY410114,7340
PHY321887,7341
PHY430101,7342
PHY344317,7343
PHY356906,7344
PHY343450,7345
PHY418000,7346
PHY410021,7347
PHY392521,7348
PHY334852,7349
PHY387573,7350
PHY358995,7351
PHY318230,7352
PHY379207,7353
PHY422345,7354
PHY408411,7355
PHY340779,7356
PHY422542,7357
PHY405417,7358
PHY373519,7359
PHY335232,7360
PHY351423,7361
PHY372138,7362
PHY370801,7363
PHY397661,7364
PHY368062,7365
PHY396171,7366
PHY420033,7367
PHY411647,7368
PHY345578,7369
PHY385005,7370
PHY432773,7371
PHY379161,7372
PHY392427,7373
PHY321924,7374
PHY384858,7375
PHY393983,7376
PHY383747,7377
PHY375141,7378
PHY433992,7379
PHY315676,7380
PHY348692,7381
PHY389276,7382
PHY413686,7383
PHY412709,7384
PHY432228,7385
PHY357973,7386
PHY323742,7387
PHY423487,7388
PHY346795,7389
PHY361667,7390
PHY382960,7391
PHY368025,7392
PHY380530,7393
PHY334618,7394
PHY409012,7395
PHY344045,7396
PHY358222,7397
PHY393954,7398
PHY414607,7399
PHY326445,7400
PHY322081,7401
PHY434051,7402
PHY351693,7403
PHY428972,7404
PHY336881,7405
PHY431132,7406
PHY327016,7407
PHY383123,7408
PHY387687,7409
PHY338443,7410
PHY430889,7411
PHY357536,7412
PHY345005,7413
PHY409279,7414
PHY379598,7415
PHY373790,7416
PHY422385,7417
PHY412602,7418
PHY344296,7419
PHY354740,7420
PHY363836,7421
PHY409291,7422
PHY336256,7423
PHY347671,7424
PHY431830,7425
PHY368154,7426
PHY327749,7427
PHY324629,7428
PHY350179,7429
PHY316229,7430
PHY419822,7431
PHY415488,7432
PHY387632,7433
PHY378616,7434
PHY328464,7435
PHY330229,7436
PHY398071,7437
PHY428312,7438
PHY433408,7439
PHY419506,7440
PHY381669,7441
PHY383714,7442
PHY317080,7443
PHY383550,7444
PHY396282,7445
PHY412151,7446
PHY319594,7447
PHY350580,7448
PHY347641,7449
PHY395578,7450
PHY414476,7451
PHY334724,7452
PHY353666,7453
PHY324921,7454
PHY428106,7455
PHY360701,7456
PHY364372,7457
PHY428637,7458
PHY410508,7459
PHY347166,7460
PHY373190,7461
PHY347588,7462
PHY358887,7463
PHY418343,7464
PHY322767,7465
PHY322123,7466
PHY368688,7467
PHY317076,7468
PHY390195,7469
PHY401276,7470
PHY393297,7471
PHY381115,7472
PHY400995,7473
PHY341107,7474
PHY324472,7475
PHY340156,7476
PHY433633,7477
PHY339555,7478
PHY382046,7479
PHY314642,7480
PHY372328,7481
PHY335981,7482
PHY395972,7483
PHY333372,7484
PHY419430,7485
PHY330202,7486
PHY383729,7487
PHY405967,7488
PHY369715,7489
PHY358450,7490
PHY407126,7491
PHY416964,7492
PHY364061,7493
PHY325851,7494
PHY382717,7495
PHY433599,7496
PHY400755,7497
PHY408756,7498
PHY384515,7499
PHY414527,7500
PHY361568,7501
PHY432333,7502
PHY351577,7503
PHY413021,7504
PHY346197,7505
PHY311982,7506
PHY324275,7507
PHY369322,7508
PHY320438,7509
PHY334063,7510
PHY427111,7511
PHY401601,7512
PHY431357,7513
PHY387531,7514
PHY396285,7515
PHY359422,7516
PHY361817,7517
PHY352533,7518
PHY410416,7519
PHY417255,7520
PHY328113,7521
PHY412256,7522
PHY397210,7523
PHY337250,7524
PHY342952,7525
PHY362777,7526
PHY348343,7527
PHY365887,7528
PHY415762,7529
PHY387584,7530
PHY369733,7531
PHY325432,7532
PHY407802,7533
PHY363859,7534
PHY329752,7535
PHY403016,7536
PHY326363,7537
PHY319960,7538
PHY421682,7539
PHY400922,7540
PHY359853,7541
PHY371942,7542
PHY373912,7543
PHY351876,7544
PHY339484,7545
PHY412807,7546
PHY387488,7547
PHY357885,7548
PHY403885,7549
PHY353560,7550
PHY323283,7551
PHY326658,7552
PHY428249,7553
PHY313125,7554
PHY324350,7555
PHY359702,7556
PHY332565,7557
PHY404203,7558
PHY322732,7559
PHY355872,7560
PHY368519,7561
PHY370017,7562
PHY342374,7563
PHY320749,7564
PHY430326,7565
PHY425775,7566
PHY343041,7567
PHY311986,7568
PHY411341,7569
PHY362639,7570
PHY386362,7571
PHY350520,7572
PHY347585,7573
PHY311162,7574
PHY433495,7575
PHY391889,7576
PHY342209,7577
PHY433166,7578
PHY391570,7579
PHY311638,7580
PHY377276,7581
PHY342220,7582
PHY403850,7583
PHY400901,7584
PHY345750,7585
PHY340631,7586
PHY332665,7587
PHY425569,7588
PHY408601,7589
PHY339728,7590
PHY419084,7591
PHY319123,7592
PHY365700,7593
PHY416146,7594
PHY370782,7595
PHY389396,7596
PHY356316,7597
PHY389642,7598
PHY403329,7599
PHY391443,7600
PHY344786,7601
PHY406620,7602
PHY345860,7603
PHY399767,7604
PHY346034,7605
PHY342897,7606
PHY340672,7607
PHY373766,7608
PHY412481,7609
PHY324394,7610
PHY423982,7611
PHY395862,7612
PHY406787,7613
PHY383409,7614
PHY353545,7615
PHY359816,7616
PHY374200,7617
PHY406018,7618
PHY399836,7619
PHY393679,7620
PHY326018,7621
PHY423549,7622
PHY409440,7623
PHY373576,7624
PHY397658,7625
PHY379941,7626
PHY361125,7627
PHY353974,7628
PHY373271,7629
PHY414293,7630
PHY430508,7631
PHY363892,7632
PHY414298,7633
PHY400048,7634
PHY351571,7635
PHY350801,7636
PHY318344,7637
PHY339494,7638
PHY366062,7639
PHY338244,7640
PHY358098,7641
PHY382556,7642
PHY408880,7643
PHY348197,7644
PHY365085,7645
PHY331945,7646
PHY401095,7647
PHY350701,7648
PHY339756,7649
PHY375626,7650
PHY422102,7651
PHY398735,7652
PHY333562,7653
PHY399124,7654
PHY329552,7655
PHY382969,7656
PHY348375,7657
PHY413784,7658
PHY314237,7659
PHY389939,7660
PHY313140,7661
PHY361257,7662
PHY406532,7663
PHY347128,7664
PHY424688,7665
PHY370285,7666
PHY344499,7667
PHY409390,7668
PHY350630,7669
PHY390375,7670
PHY317839,7671
PHY343653,7672
PHY320966,7673
PHY424548,7674
PHY385255,7675
PHY348601,7676
PHY329775,7677
PHY337629,7678
PHY322607,7679
PHY332297,7680
PHY380570,7681
PHY369842,7682
PHY357068,7683
PHY411371,7684
PHY365393,7685
PHY413402,7686
PHY393247,7687
PHY357876,7688
PHY402786,7689
PHY377554,7690
PHY359329,7691
PHY348402,7692
PHY413953,7693
PHY362126,7694
PHY421352,7695
PHY391983,7696
PHY353111,7697
PHY321891,7698
PHY355156,7699
PHY400566,7700
PHY373162,7701
PHY366158,7702
PHY364163,7703
PHY369280,7704
PHY376664,7705
PHY403973,7706
PHY362230,7707
PHY416833,7708
PHY371304,7709
PHY422888,7710
PHY334478,7711
PHY410696,7712
PHY327586,7713
PHY364915,7714
PHY408643,7715
PHY410724,7716
PHY424346,7717
PHY404782,7718
PHY368708,7719
PHY341383,7720
PHY348603,7721
PHY313978,7722
PHY387161,7723
PHY377113,7724
PHY326200,7725
PHY401131,7726
PHY423060,7727
PHY314605,7728
PHY330043,7729
PHY426124,7730
PHY415588,7731
PHY353078,7732
PHY431539,7733
PHY383157,7734
PHY350804,7735
PHY321951,7736
PHY422778,7737
PHY356982,7738
PHY411083,7739
PHY356753,7740
PHY424937,7741
PHY358626,7742
PHY407990,7743
PHY372634,7744
PHY320522,7745
PHY352506,7746
PHY324704,7747
PHY320036,7748
PHY320667,7749
PHY325563,7750
PHY412875,7751
PHY399205,7752
PHY360523,7753
PHY425807,7754
PHY361658,7755
PHY403272,7756
PHY390791,7757
PHY324694,7758
PHY311843,7759
PHY340080,7760
PHY418604,7761
PHY429121,7762
PHY391998,7763
PHY334326,7764
PHY313283,7765
PHY422154,7766
PHY423225,7767
PHY341575,7768
PHY316067,7769
PHY379205,7770
PHY332315,7771
PHY412587,7772
PHY341368,7773
PHY379844,7774
PHY336917,7775
PHY390485,7776
PHY380137,7777
PHY411559,7778
PHY334847,7779
PHY354855,7780
PHY394498,7781
PHY400870,7782
PHY327782,7783
PHY328533,7784
PHY325603,7785
PHY367796,7786
PHY355601,7787
PHY395106,7788
PHY428437,7789
PHY427527,7790
PHY377658,7791
PHY363106,7792
PHY393919,7793
PHY335233,7794
PHY378027,7795
PHY353010,7796
PHY371403,7797
PHY330327,7798
PHY311977,7799
PHY424226,7800
PHY401204,7801
PHY380902,7802
PHY391468,7803
PHY373286,7804
PHY419880,7805
PHY378000,7806
PHY351984,7807
PHY384809,7808
PHY339216,7809
PHY416053,7810
PHY323327,7811
PHY371046,7812
PHY424191,7813
PHY321231,7814
PHY403876,7815
PHY383526,7816
PHY351960,7817
PHY375395,7818
PHY432484,7819
PHY398935,7820
PHY347801,7821
PHY345308,7822
PHY312004,7823
PHY422680,7824
PHY365011,7825
PHY394328,7826
PHY433381,7827
PHY338437,7828
PHY330192,7829
PHY430501,7830
PHY328682,7831
PHY362337,7832
PHY329267,7833
PHY429533,7834
PHY425959,7835
PHY387350,7836
PHY389008,7837
PHY355963,7838
PHY385569,7839
PHY358595,7840
PHY334435,7841
PHY399908,7842
PHY432083,7843
PHY374943,7844
PHY319988,7845
PHY409672,7846
PHY345940,7847
PHY423046,7848
PHY421316,7849
PHY384845,7850
PHY414117,7851
PHY399765,7852
PHY321004,7853
PHY323654,7854
PHY389692,7855
PHY383096,7856
PHY350014,7857
PHY401162,7858
PHY428562,7859
PHY337423,7860
PHY343132,7861
PHY320441,7862
PHY337188,7863
PHY422596,7864
PHY415913,7865
PHY396775,7866
PHY328761,7867
PHY382906,7868
PHY382499,7869
PHY426933,7870
PHY332247,7871
PHY354031,7872
PHY323864,7873
PHY374950,7874
PHY400509,7875
PHY373779,7876
PHY335985,7877
PHY403661,7878
PHY433418,7879
PHY408764,7880
PHY352953,7881
PHY311510,7882
PHY408323,7883
PHY367093,7884
PHY350813,7885
PHY395297,7886
PHY428015,7887
PHY425587,7888
PHY336769,7889
PHY377182,7890
PHY408976,7891
PHY321390,7892
PHY323312,7893
PHY370503,7894
PHY347976,7895
PHY366277,7896
PHY430432,7897
PHY406291,7898
PHY374146,7899
PHY320337,7900
PHY318743,7901
PHY347046,7902
PHY328090,7903
PHY351224,7904
PHY346531,7905
PHY420565,7906
PHY376262,7907
PHY319484,7908
PHY353572,7909
PHY345347,7910
PHY402582,7911
PHY332657,7912
PHY312126,7913
PHY312794,7914
PHY361260,7915
PHY365235,7916
PHY327326,7917
PHY396774,7918
PHY330508,7919
PHY323370,7920
PHY396674,7921
PHY358244,7922
PHY412843,7923
PHY335704,7924
PHY378381,7925
PHY419275,7926
PHY358956,7927
PHY324071,7928
PHY417969,7929
PHY341175,7930
PHY316685,7931
PHY374925,7932
PHY377551,7933
PHY430221,7934
PHY390180,7935
PHY352375,7936
PHY420456,7937
PHY404971,7938
PHY432671,7939
PHY314964,7940
PHY427855,7941
PHY335426,7942
PHY425718,7943
PHY405728,7944
PHY359709,7945
PHY431610,7946
PHY390467,7947
PHY379926,7948
PHY339086,7949
PHY411869,7950
PHY350061,7951
PHY399992,7952
PHY398703,7953
PHY359780,7954
PHY315396,7955
PHY411975,7956
PHY337635,7957
PHY413677,7958
PHY411285,7959
PHY424084,7960
PHY384108,7961
PHY407420,7962
PHY429500,7963
PHY382531,7964
PHY410341,7965
PHY313291,7966
PHY378514,7967
PHY343386,7968
PHY338734,7969
PHY314041,7970
PHY331555,7971
PHY332955,7972
PHY313100,7973
PHY407968,7974
PHY358661,7975
PHY358875,7976
PHY332666,7977
PHY332473,7978
PHY399012,7979
PHY390042,7980
PHY360816,7981
PHY338463,7982
PHY333280,7983
PHY356122,7984
PHY320887,7985
PHY324723,7986
PHY433598,7987
PHY387484,7988
PHY424611,7989
PHY424496,7990
PHY358406,7991
PHY394969,7992
PHY338404,7993
PHY360926,7994
PHY405685,7995
PHY377740,7996
PHY328487,7997
PHY408609,7998
PHY333658,7999
PHY399960,8000
PHY379452,8001
PHY356520,8002
PHY362936,8003
PHY335785,8004
PHY419720,8005
PHY359564,8006
PHY402918,8007
PHY413786,8008
PHY378124,8009
PHY422450,8010
PHY405636,8011
PHY378862,8012
PHY377574,8013
PHY427813,8014
PHY413304,8015
PHY356568,8016
PHY318516,8017
PHY392606,8018
PHY324514,8019
PHY410662,8020
PHY365618,8021
PHY369408,8022
PHY369265,8023
PHY430902,8024
PHY426493,8025
PHY384569,8026
PHY431434,8027
PHY348005,8028
PHY408131,8029
PHY325342,8030
PHY375969,8031
PHY359789,8032
PHY341248,8033
PHY419611,8034
PHY410152,8035
PHY408021,8036
PHY320384,8037
PHY411695,8038
PHY411889,8039
PHY361946,8040
PHY341854,8041
PHY325530,8042
PHY396165,8043
PHY349842,8044
PHY363189,8045
PHY405323,8046
PHY432566,8047
PHY392313,8048
PHY413203,8049
PHY372352,8050
PHY349895,8051
PHY343537,8052
PHY341374,8053
PHY375609,8054
PHY339212,8055
PHY365300,8056
PHY319576,8057
PHY411972,8058
PHY328266,8059
PHY385642,8060
PHY423211,8061
PHY314840,8062
PHY380785,8063
PHY415479,8064
PHY416716,8065
PHY345894,8066
PHY375230,8067
PHY375621,8068
PHY319874,8069
PHY424131,8070
PHY348501,8071
PHY431881,8072
PHY328830,8073
PHY385912,8074
PHY337096,8075
PHY413423,8076
PHY415074,8077
PHY318847,8078
PHY394289,8079
PHY317209,8080
PHY351352,8081
PHY354851,8082
PHY345809,8083
PHY327944,8084
PHY400629,8085
PHY326931,8086
PHY339880,8087
PHY428186,8088
PHY421585,8089
PHY334887,8090
PHY342186,8091
PHY369320,8092
PHY329750,8093
PHY314819,8094
PHY373086,8095
PHY347263,8096
PHY387216,8097
PHY358698,8098
PHY418640,8099
PHY410765,8100
PHY317710,8101
PHY347918,8102
PHY317743,8103
PHY395504,8104
PHY428184,8105
PHY416941,8106
PHY363551,8107
PHY339279,8108
PHY317243,8109
PHY317601,8110
PHY338453,8111
PHY351935,8112
PHY375451,8113
PHY380957,8114
PHY325165,8115
PHY325903,8116
PHY376454,8117
PHY415699,8118
PHY421345,8119
PHY371442,8120
PHY384037,8121
PHY374767,8122
PHY417705,8123
PHY316470,8124
PHY388410,8125
PHY311891,8126
PHY405572,8127
PHY350565,8128
PHY427224,8129
PHY325754,8130
PHY340830,8131
PHY349811,8132
PHY404707,8133
PHY403880,8134
PHY393612,8135
PHY314919,8136
PHY339740,8137
PHY403013,8138
PHY382217,8139
PHY375825,8140
PHY374899,8141
PHY369194,8142
PHY319814,8143
PHY361947,8144
PHY314761,8145
